timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251028_092122,2-regular-directed-graph,2,fast,0,0.571719188,268510504,262217.2890625,256.07157135009766,completed
20251028_092249,2-regular-directed-graph,5,fast,7776,0.646899798,271590472,265225.0703125,259.0088577270508,completed
20251028_092417,2-regular-directed-graph,8,fast,37822859361,0.625382732,272175240,265796.1328125,259.56653594970703,completed
20251028_092545,2-regular-directed-graph,11,fast,1532278301220703125,0.629820503,275098376,268650.7578125,262.35425567626953,completed
20251028_092712,2-regular-directed-graph,14,fast,308549209196654470906527744,0.695659153,282017688,275407.8984375,268.9530258178711,completed
20251028_092840,2-regular-directed-graph,17,fast,221861110674043699200000000000000000,0.749996015,296217184,289274.59375,282.4947204589844,completed
20251028_093008,2-regular-directed-graph,20,fast,457006321911673250950977349384229719531564401,0.984695214,342586968,334557.5859375,326.71639251708984,completed
20251028_093136,2-regular-directed-graph,23,fast,2307148439764944288382386256891595856711455174115395991,1.282809331,416355928,406597.5859375,397.06795501708984,completed
20251028_093305,2-regular-directed-graph,26,fast,25418658283290000000000000000000000000000000000000000000000000000,1.202061814,446760984,436290.0234375,426.0644760131836,completed
20251028_093434,2-regular-directed-graph,29,fast,558807460037589259708643049270512773256358970416426378090858524760770347008,2.83895793,843572608,823801.375,804.4935302734375,completed
20251028_093604,2-regular-directed-graph,32,fast,22829399733082149611161007690442356269069416771135606457562223100103437900543212890625,2.126705271,739265344,721938.8125,705.0183715820312,completed
20251028_093738,2-regular-directed-graph,35,fast,1635686781280677100871910868191326712470237093800898200453498816642071462352201829164742502131601,7.578437005,2215665664,2163736.0,2113.0234375,completed
20251028_093919,2-regular-directed-graph,38,fast,195893807935802474668262050949690443744084514340102774873814205652630855859271252358071629953076168224669696,13.620379128,4180320392,4082344.1328125,3986.664192199707,completed
20251028_094052,2-regular-directed-graph,41,fast,37659860789946138377891671311590609102528422103242269026474441442987934010572800000000000000000000000000000000000000000,6.597351995,2264805089,2211723.7197265625,2159.886445045471,completed
20251028_094253,2-regular-directed-graph,44,fast,11226929973364454752055414688667550950194256253952856957222560222754409054003660264282796220614418789220892397878324176221501602081,33.889945901,10566740633,10319082.649414062,10077.22914981842,completed
20251028_094505,2-regular-directed-graph,47,fast,5037284039154996585041365313450152483133024064849488127634933734648033503651363527906894382102081346606635849383337699691765010356903076171875,45.401126464,14035198649,13706248.680664062,13385.008477210999,completed
20251028_094746,2-regular-directed-graph,50,fast,3314103649738878346085194770471340826126988401557305963296227466212431685521315091281567281825311531081520053990978448594838799105287890665129797406949376,74.738666975,24675627345,24097292.329101562,23532.512040138245,completed
20251028_095103,2-regular-directed-graph,53,fast,3124688835248762656479854081474261790157218456819637333993816090431029091282385927084069239828749662535282026892463997303984007055627579339160105629676543818885758976,109.179578424,36720361081,35859727.61816406,35019.26525211334,completed
20251028_095445,2-regular-directed-graph,56,fast,4136960789019035820601576095435340260385371155650838720794184132577959196825570691234735008713515732551864821529754090000685227004679203501036344192698379629291594028472900390625,135.708541576,45860025833,44785181.47753906,43735.52878665924,completed
20251028_095920,2-regular-directed-graph,59,fast,7552632632785437611445926281708577521921685638011732261556340441781029194764591426518124663344161583012013137740621473728292565606662409903012355822012782513666432259860327285346897313252717,188.18076708,64685564985,63169497.05566406,61688.961968421936,completed
20251028_100507,2-regular-directed-graph,62,fast,18705424275281152019508123594311430446297794321728005733895239378672444156562172558144165248438319367613283281323300234781455378344959729668900000000000000000000000000000000000000000000000000000000000000,259.934796292,89154252641,87064699.84472656,85024.12094211578,completed
20251028_100807,2-regular-directed-graph,65,fast,61927607984473186810225301493948746636894862188922159160619133209701252512876636747702451017984339828382345481373311371303384218804220417931391360843777214410345313031859079750117262277651493884386592998869985918976,92.710621599,33491075889,32706128.797851562,31939.578904151917,completed
20251028_101905,2-regular-directed-graph,68,fast,270417314395369725431183066078709510550268244755780989937328500863931412406537686731128613999136617350803847993469416489338429232422974696801545444466010570141850552192721001786358890791145177216936400640914240520071828792656081,571.61028555,208460364441,203574574.64941406,198803.29555606842,completed
