timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251025_103012,3-regular-graph-4-colored,3,fast,0,30.589677783,17741205024,17325395.53125,16919.331573486328,completed
20251025_103209,3-regular-graph-4-colored,4,fast,24,31.025826124,17773526032,17356959.015625,16950.15528869629,completed
20251025_103404,3-regular-graph-4-colored,5,fast,0,31.137531435,17865243320,17446526.6796875,17037.623710632324,completed
20251025_103600,3-regular-graph-4-colored,6,fast,20040,31.250711783,18097746456,17673580.5234375,17259.355979919434,completed
20251025_103758,3-regular-graph-4-colored,7,fast,0,33.145062399,18646156472,18209137.1796875,17782.360527038574,completed
20251025_103959,3-regular-graph-4-colored,8,fast,35189280,36.622562283,19843491264,19378409.4375,18924.227966308594,completed
20251025_104207,3-regular-graph-4-colored,9,fast,0,44.028695668,22320811088,21797667.078125,21286.784255981445,completed
20251025_104433,3-regular-graph-4-colored,10,fast,138105535680,61.272005619,27218046960,26580123.984375,25957.15232849121,completed
20251025_104740,3-regular-graph-4-colored,11,fast,0,102.14853627,36405267176,35552018.7265625,34718.76828765869,completed
20251025_105208,3-regular-graph-4-colored,12,fast,968435572104000,183.923874505,53210664872,51963539.9140625,50745.64444732666,completed
20251025_105901,3-regular-graph-4-colored,13,fast,0,328.18385697,82327805904,80398247.953125,78513.91401672363,completed
20251025_111234,3-regular-graph-4-colored,14,fast,11073461492650677120,728.043879913,132295192184,129194523.6171875,126166.52696990967,completed
20251025_113536,3-regular-graph-4-colored,15,fast,0,1296.65840744,215497947536,210447214.390625,205514.85780334473,completed
20251025_121416,3-regular-graph-4-colored,16,fast,193082071362883576473600,2234.725870188,351512041072,343273477.609375,335228.0054779053,completed
20251025_132048,3-regular-graph-4-colored,17,fast,0,3897.324310531,568855337272,555522790.3046875,542502.7249069214,completed
20251025_151447,3-regular-graph-4-colored,18,fast,4877492580867643629103411200,6731.503098918,906934443680,885678167.65625,864920.0856018066,completed
20251025_182340,3-regular-graph-4-colored,19,fast,0,11155.414037792,1441881477112,1408087379.9921875,1375085.3320236206,completed
20250921_194120,3-regular-graph-4-colored,3,dr,0,0.1615,12664832,12368.0,12.078125,completed
20250921_194120,3-regular-graph-4-colored,4,dr,24,0.1644,12242944,11956.0,11.67578125,completed
20250921_194121,3-regular-graph-4-colored,5,dr,0,0.2373,16732160,16340.0,15.95703125,completed
20250921_194121,3-regular-graph-4-colored,6,dr,20040,0.3006,17506304,17096.0,16.6953125,completed
20250921_194122,3-regular-graph-4-colored,7,dr,0,0.529,17784832,17368.0,16.9609375,completed
20250921_194123,3-regular-graph-4-colored,8,dr,35189280,1.167,19587072,19128.0,18.6796875,completed
20250921_194127,3-regular-graph-4-colored,9,dr,0,3.015,58417152,57048.0,55.7109375,completed
20250921_194134,3-regular-graph-4-colored,10,dr,138105535680,7.4909,25108480,24520.0,23.9453125,completed
20250921_194152,3-regular-graph-4-colored,11,dr,0,17.8041,66359296,64804.0,63.28515625,completed
20250921_194233,3-regular-graph-4-colored,12,dr,968435572104000,40.0983,82857984,80916.0,79.01953125,completed
20250921_194357,3-regular-graph-4-colored,13,dr,0,84.6039,105070592,102608.0,100.203125,completed
20250921_194649,3-regular-graph-4-colored,14,dr,11073461492650677120,171.4858,158048256,154344.0,150.7265625,completed
20250921_195218,3-regular-graph-4-colored,15,dr,0,329.1228,209465344,204556.0,199.76171875,completed
20250921_200409,3-regular-graph-4-colored,16,dr,193082071362883576473600,710.8918,350478336,342264.0,334.2421875,completed
20250921_202233,3-regular-graph-4-colored,17,dr,0,1103.1629,495943680,484320.0,472.96875,completed
20250921_205449,3-regular-graph-4-colored,18,dr,4877492580867643629103411200,1936.2476,861577216,841384.0,821.6640625,completed
20250921_220353,3-regular-graph-4-colored,19,dr,0,4143.924,1140215808,1113492.0,1087.39453125,completed
