timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251115_154253,3-regular-graph-3-colored,2,recursive,0,0.3925,19369984,18916.0,18.47265625,0
20251115_154254,3-regular-graph-3-colored,3,recursive,0,0.3848,19329024,18876.0,18.43359375,0
20251115_154254,3-regular-graph-3-colored,4,recursive,0,0.386,19124224,18676.0,18.23828125,0
20251115_154255,3-regular-graph-3-colored,5,recursive,0,0.4331,22740992,22208.0,21.6875,0
20251115_154255,3-regular-graph-3-colored,6,recursive,1140,0.4731,22749184,22216.0,21.6953125,1140
20251115_154256,3-regular-graph-3-colored,7,recursive,0,0.7777,79577088,77712.0,75.890625,0
20251115_154257,3-regular-graph-3-colored,8,recursive,761040,1.2645,83767296,81804.0,79.88671875,761040
20251115_154300,3-regular-graph-3-colored,9,recursive,0,2.5285,102699008,100292.0,97.94140625,0
20251115_154305,3-regular-graph-3-colored,10,recursive,1182716640,5.6143,154255360,150640.0,147.109375,1182716640
20251115_154318,3-regular-graph-3-colored,11,recursive,0,12.5398,270028800,263700.0,257.51953125,0
20251115_154345,3-regular-graph-3-colored,12,recursive,3284949729600,27.6307,524578816,512284.0,500.27734375,3284949729600
20251115_154447,3-regular-graph-3-colored,13,recursive,0,61.1619,1051222016,1026584.0,1002.5234375,0
20251115_154701,3-regular-graph-3-colored,14,recursive,14880480946531200,134.6941,2085179392,2036308.0,1988.58203125,14880480946531200
20251115_155152,3-regular-graph-3-colored,15,recursive,0,290.9693,4038651904,3943996.0,3851.55859375,0
20251115_160213,3-regular-graph-3-colored,16,recursive,102748817597198572800,620.8366,7605587968,7427332.0,7253.25390625,102748817597198572800
20251115_162318,3-regular-graph-3-colored,17,recursive,0,1265.3703,13905223680,13579320.0,13261.0546875,0
20251115_170736,3-regular-graph-3-colored,18,recursive,1027332814729555298764800,2658.0038,24698195968,24119332.0,23554.03515625,1027332814729555298764800
20251115_184310,3-regular-graph-3-colored,19,recursive,0,5733.7153,42735616000,41734000.0,40755.859375,0
20251115_224611,3-regular-graph-3-colored,20,recursive,14287671788402560710671308800,14580.9905,72255070208,70561592.0,68907.8046875,14287671788402560710671308800
20251116_025614,3-regular-graph-3-colored,21,recursive,timeout,15002.8799,61875544064,60425336.0,59009.1171875,timeout
20251114_232139,3-regular-graph-3-colored,2,fast,0,0.3876,19386368,18932.0,18.48828125,0
