timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251023_225455,3-regular-graph-2-colored,5,fast,0,7.396530258,2652460597,2590293.5517578125,2529.5835466384888,completed
20251023_225626,3-regular-graph-2-colored,8,fast,1680,7.140695241,2659017789,2596697.0595703125,2535.8369722366333,completed
20251023_225758,3-regular-graph-2-colored,11,fast,0,7.297368145,2675665693,2612954.7783203125,2551.71365070343,completed
20251023_225930,3-regular-graph-2-colored,14,fast,236597961600,7.436985713,2717533373,2653841.1845703125,2591.641781806946,completed
20251023_230102,3-regular-graph-2-colored,17,fast,0,7.580713889,2797952989,2732375.9658203125,2668.335904121399,completed
20251023_230235,3-regular-graph-2-colored,20,fast,1533995165171127859200,8.26808681,2948553565,2879446.8408203125,2811.9598054885864,completed
20251023_230410,3-regular-graph-2-colored,23,fast,0,10.477881897,3208282605,3133088.4814453125,3059.656720161438,completed
20251023_230548,3-regular-graph-2-colored,26,fast,148266965360741401505011000320000,13.068283744,3637961517,3552696.7939453125,3469.4304628372192,completed
20251023_230732,3-regular-graph-2-colored,29,fast,0,18.616124894,4345321317,4243477.8486328125,4144.021336555481,completed
20251023_230927,3-regular-graph-2-colored,32,fast,114588299659227706427399329937724254822400000,30.067262478,5401437677,5274841.4814453125,5151.212384223938,completed
20251023_231140,3-regular-graph-2-colored,35,fast,0,48.27236992,7774834301,7592611.6220703125,7414.65978717804,completed
20251023_231425,3-regular-graph-2-colored,38,fast,479437521116954864439217687575774638083389750959308800000,80.223762395,12372479557,12082499.567382812,11799.315983772278,completed
20251023_231803,3-regular-graph-2-colored,41,fast,0,132.482646524,20528224413,20047094.153320312,19577.240384101868,completed
20251023_232305,3-regular-graph-2-colored,44,fast,8315895596163322761431907103622009538277344600855772090065813504000000,216.383321004,34417147229,33610495.34082031,32822.74935626984,completed
20251023_233006,3-regular-graph-2-colored,47,fast,0,335.853021884,60542630765,59123662.85644531,57737.952008247375,completed
20251023_234021,3-regular-graph-2-colored,50,fast,492477198215445025700912981338625930738027980908485830483602072378218775576576000000,528.82239431,103438474261,101014135.02050781,98646.61623096466,completed
20251023_235454,3-regular-graph-2-colored,53,fast,0,788.900002176,172165817437,168130681.0908203,164190.1182527542,completed
20251024_001646,3-regular-graph-2-colored,56,fast,85925066661443785694639242611529443128660017579435081534674007259568342333917141277050142720000000,1226.811722181,274887916621,268445231.0751953,262153.5459718704,completed
20251024_004650,3-regular-graph-2-colored,59,fast,0,1719.477968643,418205061437,408403380.3095703,398831.42608356476,completed
20251024_012925,3-regular-graph-2-colored,62,fast,39336889280225249371921943529922597457935591235576401400390002845120194818263491818151500438592474107084800000000,2470.540683973,609820029685,595527372.7392578,581569.6999406815,completed
20251024_022719,3-regular-graph-2-colored,65,fast,0,3387.831134245,875210320749,854697578.8564453,834665.6043519974,completed
20251024_035003,3-regular-graph-2-colored,68,fast,43038811105536509975505362802711610375410534289297171573059045330348720633962435100109542106013531582857200695608816435200000000,4879.410413371,1277566216949,1247623258.7392578,1218382.0886125565,completed
20251024_054451,3-regular-graph-2-colored,71,fast,0,6802.921500303,1849837034125,1806481478.6376953,1764142.0689821243,completed
20251024_082447,3-regular-graph-2-colored,74,fast,104207159016949329541064526005117047587743429559834599942000238046836434113027031235188640905330839319033760915290538754408395873189888000000000,9510.786003159,2624839293037,2563319622.1064453,2503241.8184633255,completed
20251024_120047,3-regular-graph-2-colored,77,fast,0,12875.258264313,3690002929605,3603518485.942383,3519061.021428108,completed
20251024_165110,3-regular-graph-2-colored,80,fast,523514329749354212945457661212137162439812733752611898796277535487670199631418639426701973508773551569514640934435583273212453853854857807597393674240000000000,17337.270669334,5145015197317,5024428903.629883,4906668.851201057,completed
20250918_223746,3-regular-graph-2-colored,5,dr,0,0.0963,3751936,3664.0,3.578125,completed
20250918_223746,3-regular-graph-2-colored,8,dr,1680,0.2411,59985920,58580.0,57.20703125,completed
20250918_223747,3-regular-graph-2-colored,11,dr,0,0.1631,17530880,17120.0,16.71875,completed
20250918_223747,3-regular-graph-2-colored,14,dr,236597961600,0.233,19283968,18832.0,18.390625,completed
20250918_223747,3-regular-graph-2-colored,17,dr,0,0.308,19169280,18720.0,18.28125,completed
20250918_223748,3-regular-graph-2-colored,20,dr,1533995165171127859200,0.533,20799488,20312.0,19.8359375,completed
20250918_223749,3-regular-graph-2-colored,23,dr,0,0.8184,20164608,19692.0,19.23046875,completed
20250918_223750,3-regular-graph-2-colored,26,dr,148266965360741401505011000320000,1.2709,20852736,20364.0,19.88671875,completed
20250918_223752,3-regular-graph-2-colored,29,dr,0,1.9132,21839872,21328.0,20.828125,completed
20250918_223755,3-regular-graph-2-colored,32,dr,114588299659227706427399329937724254822400000,2.8436,22622208,22092.0,21.57421875,completed
20250918_223800,3-regular-graph-2-colored,35,dr,0,4.1551,62726144,61256.0,59.8203125,completed
20250918_223805,3-regular-graph-2-colored,38,dr,479437521116954864439217687575774638083389750959308800000,5.549,23949312,23388.0,22.83984375,completed
20250918_223813,3-regular-graph-2-colored,41,dr,0,7.5628,25923584,25316.0,24.72265625,completed
20250918_223823,3-regular-graph-2-colored,44,dr,8315895596163322761431907103622009538277344600855772090065813504000000,10.0521,66072576,64524.0,63.01171875,completed
20250918_223836,3-regular-graph-2-colored,47,dr,0,13.0718,67530752,65948.0,64.40234375,completed
20250918_223853,3-regular-graph-2-colored,50,dr,492477198215445025700912981338625930738027980908485830483602072378218775576576000000,16.7145,71467008,69792.0,68.15625,completed
20250918_223914,3-regular-graph-2-colored,53,dr,0,21.04,73150464,71436.0,69.76171875,completed
20250918_223941,3-regular-graph-2-colored,56,dr,85925066661443785694639242611529443128660017579435081534674007259568342333917141277050142720000000,26.2867,76967936,75164.0,73.40234375,completed
20250918_224013,3-regular-graph-2-colored,59,dr,0,32.3926,82522112,80588.0,78.69921875,completed
20250918_224052,3-regular-graph-2-colored,62,dr,39336889280225249371921943529922597457935591235576401400390002845120194818263491818151500438592474107084800000000,39.348,87793664,85736.0,83.7265625,completed
20250918_224140,3-regular-graph-2-colored,65,dr,0,47.6935,90501120,88380.0,86.30859375,completed
20250918_224238,3-regular-graph-2-colored,68,dr,43038811105536509975505362802711610375410534289297171573059045330348720633962435100109542106013531582857200695608816435200000000,57.324,96444416,94184.0,91.9765625,completed
20250918_224346,3-regular-graph-2-colored,71,dr,0,67.9169,106217472,103728.0,101.296875,completed
20250918_224506,3-regular-graph-2-colored,74,dr,104207159016949329541064526005117047587743429559834599942000238046836434113027031235188640905330839319033760915290538754408395873189888000000000,80.4289,113524736,110864.0,108.265625,completed
20250918_224641,3-regular-graph-2-colored,77,dr,0,94.4197,118644736,115864.0,113.1484375,completed
20250918_224831,3-regular-graph-2-colored,80,dr,523514329749354212945457661212137162439812733752611898796277535487670199631418639426701973508773551569514640934435583273212453853854857807597393674240000000000,110.1754,129712128,126672.0,123.703125,completed
20250918_225039,3-regular-graph-2-colored,83,dr,0,127.8095,137121792,133908.0,130.76953125,completed
20250918_225307,3-regular-graph-2-colored,86,dr,5166181352418913268708166720504315803535242373152608091922713421287452619384109312911774942682032619110027133617579022042409774661390512014215593188630262070221209600000000000,147.5114,156442624,152776.0,149.1953125,completed
20250918_225556,3-regular-graph-2-colored,89,dr,0,169.0865,165462016,161584.0,157.796875,completed
20250918_225910,3-regular-graph-2-colored,92,dr,95533851380162682499473205071232271923824299076352591840041505743242640447954668747404624888227905837255697319324941086861157198918325497023153762069802556485976167530762732568576000000000000,193.9411,182087680,177820.0,173.65234375,completed
20250918_230251,3-regular-graph-2-colored,95,dr,0,220.5187,192847872,188328.0,183.9140625,completed
20250918_230700,3-regular-graph-2-colored,98,dr,3177592949405520108464785936149198396507591591960465054793766705529342232499602021915784676392899205291245902825160067517035730269672174442337026517057096102825348244742644402729303979721802907648000000000000,249.1113,212471808,207492.0,202.62890625,completed
