timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251119_173730,4-regular-graph-3-colored,13,dr,1082893446835200,8.0328,79249408,77392.0,75.578125,1082893446835200
20251119_173747,4-regular-graph-3-colored,14,dr,183659229959505300,16.6368,84865024,82876.0,80.93359375,183659229959505300
20251119_173820,4-regular-graph-3-colored,15,dr,35799311925219843000,32.7167,94818304,92596.0,90.42578125,35799311925219843000
20251119_173921,4-regular-graph-3-colored,16,dr,7924259094412540779900,61.6262,111890432,109268.0,106.70703125,7924259094412540779900
20251119_174112,4-regular-graph-3-colored,17,dr,1977199793733229843377600,110.8003,129740800,126700.0,123.73046875,1977199793733229843377600
20251119_174423,4-regular-graph-3-colored,18,dr,553129073421501770104111200,191.414,169091072,165128.0,161.2578125,553129073421501770104111200
20251119_174942,4-regular-graph-3-colored,19,dr,172326566338458706624855204800,318.9775,208461824,203576.0,198.8046875,172326566338458706624855204800
20251119_175820,4-regular-graph-3-colored,20,dr,59498979226291159957522107187200,517.4342,280334336,273764.0,267.34765625,59498979226291159957522107187200
20251119_181201,4-regular-graph-3-colored,21,dr,22652944519830673723735987390464000,821.5743,386908160,377840.0,368.984375,22652944519830673723735987390464000
20251119_183311,4-regular-graph-3-colored,22,dr,9468470825966444541002654320655235000,1269.3445,504832000,493000.0,481.4453125,9468470825966444541002654320655235000
20251119_190524,4-regular-graph-3-colored,23,dr,4327353092966345307615437774141169114000,1932.9613,707514368,690932.0,674.73828125,4327353092966345307615437774141169114000
20251119_195321,4-regular-graph-3-colored,24,dr,2154368862407444314428673727219034987321000,2876.8224,922152960,900540.0,879.43359375,2154368862407444314428673727219034987321000
20251119_210355,4-regular-graph-3-colored,25,dr,1164352680206505232680018662994790269192600000,4234.6475,1208287232,1179968.0,1152.3125,1164352680206505232680018662994790269192600000
20251119_224606,4-regular-graph-3-colored,26,dr,680975371249524811820217838721759945469482940000,6130.6528,1669668864,1630536.0,1592.3203125,680975371249524811820217838721759945469482940000
20251120_011138,4-regular-graph-3-colored,27,dr,429714566989296793130436056072428804643986203960000,8732.1757,2164097024,2113376.0,2063.84375,429714566989296793130436056072428804643986203960000
20251120_043642,4-regular-graph-3-colored,28,dr,291769730411991000076861206047087137646159369531520000,12304.0288,2973208576,2903524.0,2835.47265625,291769730411991000076861206047087137646159369531520000
20251120_084642,4-regular-graph-3-colored,29,dr,timeout,15000.3196,3248680960,3172540.0,3098.18359375,timeout
