timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251026_053807,4-regular-graph-2-colored,5,fast,0,21.036643898,11451395224,11183003.1484375,10920.901512145996,completed
20251026_053953,4-regular-graph-2-colored,8,fast,70,21.407634064,11474352936,11205422.7890625,10942.795692443848,completed
20251026_054139,4-regular-graph-2-colored,11,fast,0,21.287309654,11553490624,11282705.6875,11018.267272949219,completed
20251026_054326,4-regular-graph-2-colored,14,fast,236597961600,21.917750139,11764234048,11488509.8125,11219.247863769531,completed
20251026_054515,4-regular-graph-2-colored,17,fast,0,24.488250876,12240747520,11953855.0,11673.6865234375,completed
20251026_054709,4-regular-graph-2-colored,20,fast,238177196788020883192800,29.589320593,13216856152,12907086.0859375,12604.57625579834,completed
20251026_054915,4-regular-graph-2-colored,23,fast,0,41.04414774,15086803536,14733206.578125,14387.897048950195,completed
20251026_055146,4-regular-graph-2-colored,26,fast,8000527090098384317276605518714000000,65.863982346,18497751888,18064210.828125,17640.83088684082,completed
20251026_055510,4-regular-graph-2-colored,29,fast,0,118.316011319,24607725000,24030981.4453125,23467.75531768799,completed
20251026_060010,4-regular-graph-2-colored,32,fast,4143062437628116533207090734366442680589919463850000,213.876599206,35305476848,34478004.734375,33669.926498413086,completed
20251026_060821,4-regular-graph-2-colored,35,fast,0,402.555326508,58036760360,56676523.7890625,55348.16776275635,completed
20251026_062225,4-regular-graph-2-colored,38,fast,20037061876637514657975837101069145643335722837060306555469734400000,751.782142294,104229301248,101786427.0,99400.8076171875,completed
20251026_064657,4-regular-graph-2-colored,41,fast,0,1378.408784791,188457106472,184040143.0390625,179726.70218658447,completed
20251026_072835,4-regular-graph-2-colored,44,fast,638994977295693694088249473165733601615154437233871219198825731923832102708538000000,2404.827208814,346812567304,338684147.7578125,330746.23804473877,completed
20251026_083811,4-regular-graph-2-colored,47,fast,0,4083.814201686,650146038280,634908240.5078125,620027.5786209106,completed
20251026_103109,4-regular-graph-2-colored,50,fast,104132258622518822976746356596303977311201992525959038164306371690812577701345030635377812759968000000,6689.306256149,1195920620536,1167891230.9921875,1140518.780265808,completed
20251026_133142,4-regular-graph-2-colored,53,fast,0,10747.608136675,2111844806152,2062348443.5078125,2014012.1518630981,completed
20251026_181241,4-regular-graph-2-colored,56,fast,71385245524616061587834724936799002889550939971123898567393843217159984641082908579029220631893265487793724161250000000,16770.647956453,3561100474008,3477637181.6484375,3396130.0602035522,completed
20250919_205322,4-regular-graph-2-colored,5,dr,0,0.1571,19771392,19308.0,18.85546875,completed
20250919_205323,4-regular-graph-2-colored,8,dr,70,0.1593,19324928,18872.0,18.4296875,completed
20250919_205323,4-regular-graph-2-colored,11,dr,0,0.159,18522112,18088.0,17.6640625,completed
20250919_205323,4-regular-graph-2-colored,14,dr,236597961600,0.3007,20893696,20404.0,19.92578125,completed
20250919_205324,4-regular-graph-2-colored,17,dr,0,0.8287,21254144,20756.0,20.26953125,completed
20250919_205326,4-regular-graph-2-colored,20,dr,238177196788020883192800,1.9049,22413312,21888.0,21.375,completed
20250919_205331,4-regular-graph-2-colored,23,dr,0,4.1133,63422464,61936.0,60.484375,completed
20250919_205338,4-regular-graph-2-colored,26,dr,8000527090098384317276605518714000000,7.6474,23871488,23312.0,22.765625,completed
20250919_205352,4-regular-graph-2-colored,29,dr,0,13.7134,65540096,64004.0,62.50390625,completed
20250919_205415,4-regular-graph-2-colored,32,dr,4143062437628116533207090734366442680589919463850000,23.0782,68227072,66628.0,65.06640625,completed
20250919_205452,4-regular-graph-2-colored,35,dr,0,36.8308,73105408,71392.0,69.71875,completed
20250919_205549,4-regular-graph-2-colored,38,dr,20037061876637514657975837101069145643335722837060306555469734400000,56.6639,79147008,77292.0,75.48046875,completed
20250919_205713,4-regular-graph-2-colored,41,dr,0,83.9829,87699456,85644.0,83.63671875,completed
20250919_205915,4-regular-graph-2-colored,44,dr,638994977295693694088249473165733601615154437233871219198825731923832102708538000000,121.4994,97665024,95376.0,93.140625,completed
20250919_210205,4-regular-graph-2-colored,47,dr,0,170.5033,111788032,109168.0,106.609375,completed
20250919_210601,4-regular-graph-2-colored,50,dr,104132258622518822976746356596303977311201992525959038164306371690812577701345030635377812759968000000,235.1491,130031616,126984.0,124.0078125,completed
20250919_211118,4-regular-graph-2-colored,53,dr,0,317.1201,151670784,148116.0,144.64453125,completed
20250919_211820,4-regular-graph-2-colored,56,dr,71385245524616061587834724936799002889550939971123898567393843217159984641082908579029220631893265487793724161250000000,421.9993,179335168,175132.0,171.02734375,completed
20250919_212731,4-regular-graph-2-colored,59,dr,0,550.6009,205565952,200748.0,196.04296875,completed
20250919_213924,4-regular-graph-2-colored,62,dr,176612016938656641182200189796596738781686967997347800765500601558157482085383888581607666872133569440393927870695222399618417430400000000,713.4691,256307200,250300.0,244.43359375,completed
20250919_215431,4-regular-graph-2-colored,65,dr,0,906.4504,295030784,288116.0,281.36328125,completed
20250919_221335,4-regular-graph-2-colored,68,dr,1393375238448194666435832268509077385581823199380542977558525881182422224206073806430788724676790335960568607593137464747729533547006186355971099331200000000,1143.9061,350932992,342708.0,334.67578125,completed
20250919_223724,4-regular-graph-2-colored,71,dr,0,1428.8578,426872832,416868.0,407.09765625,completed
20250919_230653,4-regular-graph-2-colored,74,dr,31654563983624228568495859634197626883808594184694985752498742928779861528999172651026918336297141467191920270211121151658311240652603676960926368907185994588631309392000000000,1768.8029,504430592,492608.0,481.0625,completed
20250919_234306,4-regular-graph-2-colored,77,dr,0,2172.7392,579911680,566320.0,553.046875,completed
20250920_002707,4-regular-graph-2-colored,80,dr,1900930775480099988879676846878456685608983714154524217051904477301277004489114053605648734331889417640656145548896872335185847769686552629297397467102158048968977749216228332928801062390000000000,2641.6743,683966464,667936.0,652.28125,completed
20250920_012012,4-regular-graph-2-colored,83,dr,0,3184.2565,826892288,807512.0,788.5859375,completed
20250920_022340,4-regular-graph-2-colored,86,dr,280578620507240404333152657251010417134454505156926300914177808755261500649130214771581615208696465446605764152692323018739399345064663627614869742908534591536430655885413807012049754013415699543620134240000000000000,3807.9386,963477504,940896.0,918.84375,completed
20250920_033930,4-regular-graph-2-colored,89,dr,0,4549.7889,1097064448,1071352.0,1046.2421875,completed
20250920_050932,4-regular-graph-2-colored,92,dr,95608252500722082540047608347598356121874104811503065761038723839532770034100135774144637017318764800041226157934387394887964929201782293584866845894312118835763091062002680247743342682680693382627038577879774574735787791546000000000000,5402.4647,1274032128,1244172.0,1215.01171875,completed
20250920_065545,4-regular-graph-2-colored,95,dr,0,6372.2164,1530527744,1494656.0,1459.625,completed
20250920_090007,4-regular-graph-2-colored,98,dr,71223496669119917715795464855785692363133651211278233748823529621091105613255004318749423180205865559783568946182406628055118353457685336390430467996018475117465842454906211308517348330618036612575780459420192013860451406372808736443153142481856000000000000,7462.3175,1755869184,1714716.0,1674.52734375,completed
