timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251027_203710,4-regular-graph-4-colored,4,fast,0,127.830619125,72965041561,71254923.39941406,69584.8861322403,completed
20251027_204048,4-regular-graph-4-colored,5,fast,0,128.192983193,73399080481,71678789.53222656,69998.817902565,completed
20251027_204428,4-regular-graph-4-colored,6,fast,1440,131.36100603,74737389609,72985732.04003906,71275.12894535065,completed
20251027_204824,4-regular-graph-4-colored,7,fast,90720,148.097213372,78477917425,76638591.23535156,74842.37425327301,completed
20251027_205244,4-regular-graph-4-colored,8,fast,8107260,171.558743999,88144280377,86078398.80566406,84060.93633365631,completed
20251027_205820,4-regular-graph-4-colored,9,fast,994835520,247.091668181,111516151777,108902491.96972656,106350.0898141861,completed
20251027_210819,4-regular-graph-4-colored,10,fast,147071363040,510.572026,164560491841,160703605.31347656,156937.11456394196,completed
20251027_212801,4-regular-graph-4-colored,11,fast,26162768016000,1093.216527009,280082463737,273518030.99316406,267107.4521417618,completed
20251027_221129,4-regular-graph-4-colored,12,fast,5514776693118000,2519.245377324,520501364425,508302113.69628906,496388.7829065323,completed
20251027_235829,4-regular-graph-4-colored,13,fast,1357927770633033600,6330.561169835,1000209036257,976766636.9697266,953873.6689157486,completed
20251028_034522,4-regular-graph-4-colored,14,fast,386974696633910985600,13521.759423197,1924191948089,1879093699.305664,1835052.4407281876,completed
20250922_105906,4-regular-graph-4-colored,4,dr,0,0.1616,17227776,16824.0,16.4296875,completed
20250922_105907,4-regular-graph-4-colored,5,dr,0,0.1638,15609856,15244.0,14.88671875,completed
20250922_105907,4-regular-graph-4-colored,6,dr,1440,0.2392,20246528,19772.0,19.30859375,completed
20250922_105908,4-regular-graph-4-colored,7,dr,90720,0.3908,21164032,20668.0,20.18359375,completed
20250922_105909,4-regular-graph-4-colored,8,dr,8107260,0.9678,23142400,22600.0,22.0703125,completed
20250922_105912,4-regular-graph-4-colored,9,dr,994835520,3.3242,66490368,64932.0,63.41015625,completed
20250922_105924,4-regular-graph-4-colored,10,dr,147071363040,11.1049,71041024,69376.0,67.75,completed
20250922_110000,4-regular-graph-4-colored,11,dr,26162768016000,35.8792,87543808,85492.0,83.48828125,completed
20250922_110148,4-regular-graph-4-colored,12,dr,5514776693118000,108.1502,125005824,122076.0,119.21484375,completed
20250922_110649,4-regular-graph-4-colored,13,dr,1357927770633033600,300.4123,208261120,203380.0,198.61328125,completed
20250922_111945,4-regular-graph-4-colored,14,dr,386974696633910985600,775.893,375017472,366228.0,357.64453125,completed
20250922_115056,4-regular-graph-4-colored,15,dr,126430064201305584720000,1871.2075,691621888,675412.0,659.58203125,completed
20250922_130138,4-regular-graph-4-colored,16,dr,46966268418545640987622800,4241.9301,1271439360,1241640.0,1212.5390625,completed
