timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251111_111302,4-regular-graph-2-colored,2,fast,0,0.4304,22880256,22344.0,21.8203125,0
20251111_111302,4-regular-graph-2-colored,5,fast,0,0.4227,22691840,22160.0,21.640625,0
20251111_111303,4-regular-graph-2-colored,8,fast,70,0.5039,24346624,23776.0,23.21875,70
20251111_111304,4-regular-graph-2-colored,11,fast,0,0.9064,79224832,77368.0,75.5546875,0
20251111_111305,4-regular-graph-2-colored,14,fast,236597961600,1.5308,79597568,77732.0,75.91015625,236597961600
20251111_111308,4-regular-graph-2-colored,17,fast,0,3.0842,82788352,80848.0,78.953125,0
20251111_111315,4-regular-graph-2-colored,20,fast,238177196788020883192800,6.205,90394624,88276.0,86.20703125,238177196788020883192800
20251111_111327,4-regular-graph-2-colored,23,fast,0,12.4333,104394752,101948.0,99.55859375,0
20251111_111351,4-regular-graph-2-colored,26,fast,8000527090098384317276605518714000000,23.7542,118251520,115480.0,112.7734375,8000527090098384317276605518714000000
20251111_111437,4-regular-graph-2-colored,29,fast,0,46.2105,149581824,146076.0,142.65234375,0
20251111_111603,4-regular-graph-2-colored,32,fast,4143062437628116533207090734366442680589919463850000,86.3026,190263296,185804.0,181.44921875,4143062437628116533207090734366442680589919463850000
20251111_111838,4-regular-graph-2-colored,35,fast,0,154.512,232882176,227424.0,222.09375,0
20251111_112323,4-regular-graph-2-colored,38,fast,20037061876637514657975837101069145643335722837060306555469734400000,284.7905,312246272,304928.0,297.78125,20037061876637514657975837101069145643335722837060306555469734400000
20251111_113133,4-regular-graph-2-colored,41,fast,0,490.3307,390680576,381524.0,372.58203125,0
20251111_114549,4-regular-graph-2-colored,44,fast,638994977295693694088249473165733601615154437233871219198825731923832102708538000000,855.4979,535539712,522988.0,510.73046875,638994977295693694088249473165733601615154437233871219198825731923832102708538000000
20251111_120927,4-regular-graph-2-colored,47,fast,0,1418.1535,668360704,652696.0,637.3984375,0
20251111_124840,4-regular-graph-2-colored,50,fast,104132258622518822976746356596303977311201992525959038164306371690812577701345030635377812759968000000,2352.9809,921411584,899816.0,878.7265625,104132258622518822976746356596303977311201992525959038164306371690812577701345030635377812759968000000
20251111_135023,4-regular-graph-2-colored,53,fast,0,3703.4552,1132904448,1106352.0,1080.421875,0
20251111_152901,4-regular-graph-2-colored,56,fast,71385245524616061587834724936799002889550939971123898567393843217159984641082908579029220631893265487793724161250000000,5917.6979,1663234048,1624252.0,1586.18359375,71385245524616061587834724936799002889550939971123898567393843217159984641082908579029220631893265487793724161250000000
20251111_180033,4-regular-graph-2-colored,59,fast,0,9092.1214,1896202240,1851760.0,1808.359375,0
20251111_215616,4-regular-graph-2-colored,62,fast,176612016938656641182200189796596738781686967997347800765500601558157482085383888581607666872133569440393927870695222399618417430400000000,14143.3635,2287128576,2233524.0,2181.17578125,176612016938656641182200189796596738781686967997347800765500601558157482085383888581607666872133569440393927870695222399618417430400000000
20251112_032937,4-regular-graph-2-colored,65,fast,timeout,20000.2669,2523103232,2463968.0,2406.21875,timeout
20251112_032937,4-regular-graph-2-colored,2,recursive,0,0.4373,22900736,22364.0,21.83984375,0
20251112_032937,4-regular-graph-2-colored,5,recursive,0,0.4203,22675456,22144.0,21.625,0
20251112_032939,4-regular-graph-2-colored,8,recursive,70,1.2817,85221376,83224.0,81.2734375,70
20251112_032950,4-regular-graph-2-colored,11,recursive,0,11.5727,254361600,248400.0,242.578125,0
20251112_033134,4-regular-graph-2-colored,14,recursive,236597961600,103.3901,1682628608,1643192.0,1604.6796875,236597961600
20251112_034506,4-regular-graph-2-colored,17,recursive,0,811.9649,9873260544,9641856.0,9415.875,0
20251112_052552,4-regular-graph-2-colored,20,recursive,238177196788020883192800,6046.5375,45882314752,44806948.0,43756.78515625,238177196788020883192800
20251112_105916,4-regular-graph-2-colored,23,recursive,timeout,20003.3566,100775895040,98413960.0,96107.3828125,timeout
