timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251106_155815,3-regular-graph,2,recursive,0,0.2379,15544320,15180.0,14.82421875,0
20251106_155815,3-regular-graph,5,recursive,0,0.241,15990784,15616.0,15.25,0
20251106_155816,3-regular-graph,8,recursive,19355,0.2413,16072704,15696.0,15.328125,19355
20251106_155816,3-regular-graph,11,recursive,0,0.3388,23609344,23056.0,22.515625,0
20251106_155817,3-regular-graph,14,recursive,19506631814670,0.6087,33177600,32400.0,31.640625,19506631814670
20251106_155818,3-regular-graph,17,recursive,0,1.2914,54992896,53704.0,52.4453125,0
20251106_155821,3-regular-graph,20,recursive,976273961160363172131825,2.9841,145166336,141764.0,138.44140625,976273961160363172131825
20251106_155828,3-regular-graph,23,recursive,0,6.6278,251432960,245540.0,239.78515625,0
20251106_155842,3-regular-graph,26,recursive,741227949070136911068308523257857500,14.3908,469880832,458868.0,448.11328125,741227949070136911068308523257857500
20251106_155912,3-regular-graph,29,recursive,0,30.3539,873979904,853496.0,833.4921875,0
20251106_160013,3-regular-graph,32,recursive,4532573680377522367192164237204303218669843240625,61.1379,1567985664,1531236.0,1495.34765625,4532573680377522367192164237204303218669843240625
20251106_160206,3-regular-graph,35,recursive,0,112.6069,2763489280,2698720.0,2635.46875,0
20251106_160531,3-regular-graph,38,recursive,150598737013294639385460224655232739963477260218861903139293750,204.4889,4724903936,4614164.0,4506.01953125,150598737013294639385460224655232739963477260218861903139293750
20251106_161136,3-regular-graph,41,recursive,0,365.4955,7855996928,7671872.0,7492.0625,0
20251106_162208,3-regular-graph,44,recursive,20787160105170559255123186473857865004692934648358833872285279319489931409375,631.9654,12738650112,12440088.0,12148.5234375,20787160105170559255123186473857865004692934648358833872285279319489931409375
20251106_164036,3-regular-graph,47,recursive,0,1107.7964,20144295936,19672164.0,19211.09765625,0
20251106_171220,3-regular-graph,50,recursive,9809363190072104777637714826830710839033499650301930609726610814510056926755044127889625000,1904.3559,31186530304,30455596.0,29741.79296875,9809363190072104777637714826830710839033499650301930609726610814510056926755044127889625000
20251106_180312,3-regular-graph,53,recursive,0,3052.2029,47329058816,46219784.0,45136.5078125,0
20251106_192729,3-regular-graph,56,recursive,13649757231335872826536302104889991226020281939499806398429112589614541345399012838219392709320032462421875,5056.2687,70227189760,68581240.0,66973.8671875,13649757231335872826536302104889991226020281939499806398429112589614541345399012838219392709320032462421875
20251106_214706,3-regular-graph,59,recursive,0,8377.2709,101768257536,99383064.0,97053.7734375,0
20251107_024103,3-regular-graph,62,recursive,49868118040142371024206260756010088871515177990729112466937809175049242027224770025808146684269234066704655922463389843750,17636.7904,144310837248,140928552.0,137625.5390625,49868118040142371024206260756010088871515177990729112466937809175049242027224770025808146684269234066704655922463389843750
20251107_081429,3-regular-graph,65,recursive,timeout,20006.622,148409315328,144930972.0,141534.15234375,timeout
20251105_171331,3-regular-graph,2,fast,0,0.2446,16584704,16196.0,15.81640625,0
20251105_171331,3-regular-graph,5,fast,0,0.2364,16236544,15856.0,15.484375,0
20251105_171331,3-regular-graph,8,fast,19355,0.2415,16220160,15840.0,15.46875,19355
20251105_171332,3-regular-graph,11,fast,0,0.2403,16248832,15868.0,15.49609375,0
20251105_171332,3-regular-graph,14,fast,19506631814670,0.2673,16183296,15804.0,15.43359375,19506631814670
20251105_171332,3-regular-graph,17,fast,0,0.3299,23191552,22648.0,22.1171875,0
20251105_171333,3-regular-graph,20,fast,976273961160363172131825,0.5514,25395200,24800.0,24.21875,976273961160363172131825
20251105_171334,3-regular-graph,23,fast,0,1.1241,25751552,25148.0,24.55859375,0
20251105_171336,3-regular-graph,26,fast,741227949070136911068308523257857500,2.2901,26718208,26092.0,25.48046875,741227949070136911068308523257857500
20251105_171341,3-regular-graph,29,fast,0,4.5247,27746304,27096.0,26.4609375,0
20251105_171349,3-regular-graph,32,fast,4532573680377522367192164237204303218669843240625,8.3607,29515776,28824.0,28.1484375,4532573680377522367192164237204303218669843240625
20251105_171404,3-regular-graph,35,fast,0,15.1036,32382976,31624.0,30.8828125,0
20251105_171430,3-regular-graph,38,fast,150598737013294639385460224655232739963477260218861903139293750,25.8528,35487744,34656.0,33.84375,150598737013294639385460224655232739963477260218861903139293750
20251105_171512,3-regular-graph,41,fast,0,42.1426,40407040,39460.0,38.53515625,0
20251105_171618,3-regular-graph,44,fast,20787160105170559255123186473857865004692934648358833872285279319489931409375,66.237,45654016,44584.0,43.5390625,20787160105170559255123186473857865004692934648358833872285279319489931409375
20251105_171802,3-regular-graph,47,fast,0,103.806,54603776,53324.0,52.07421875,0
20251105_172042,3-regular-graph,50,fast,9809363190072104777637714826830710839033499650301930609726610814510056926755044127889625000,159.7509,64929792,63408.0,61.921875,9809363190072104777637714826830710839033499650301930609726610814510056926755044127889625000
20251105_172447,3-regular-graph,53,fast,0,245.1315,68861952,67248.0,65.671875,0
20251105_173047,3-regular-graph,56,fast,13649757231335872826536302104889991226020281939499806398429112589614541345399012838219392709320032462421875,359.677,78532608,76692.0,74.89453125,13649757231335872826536302104889991226020281939499806398429112589614541345399012838219392709320032462421875
20251105_173926,3-regular-graph,59,fast,0,519.5497,90865664,88736.0,86.65625,0
20251105_175140,3-regular-graph,62,fast,49868118040142371024206260756010088871515177990729112466937809175049242027224770025808146684269234066704655922463389843750,733.9485,100896768,98532.0,96.22265625,49868118040142371024206260756010088871515177990729112466937809175049242027224770025808146684269234066704655922463389843750
20251105_180906,3-regular-graph,65,fast,0,1045.6427,122843136,119964.0,117.15234375,0
20251105_183347,3-regular-graph,68,fast,435608022862726852872146761755404030084079212234014767598802947998525430199411293132432673325379751745551418664461651562778482854537890625,1480.731,140820480,137520.0,134.296875,435608022862726852872146761755404030084079212234014767598802947998525430199411293132432673325379751745551418664461651562778482854537890625
20251105_190820,3-regular-graph,71,fast,0,2073.0658,161722368,157932.0,154.23046875,0
20251105_195528,3-regular-graph,74,fast,8423487024066930916499899335982250492230410086510292106943254608655403341942900959650136009397771599913603173577229926206784460914436972331286470370312500,2828.4979,181534720,177280.0,173.125,8423487024066930916499899335982250492230410086510292106943254608655403341942900959650136009397771599913603173577229926206784460914436972331286470370312500
20251105_205920,3-regular-graph,77,fast,0,3832.1693,207966208,203092.0,198.33203125,0
