timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251112_163328,4-regular-graph-3-colored,2,fast,0,0.5474,21495808,20992.0,20.5,0
20251112_163328,4-regular-graph-3-colored,5,fast,0,0.8387,21843968,21332.0,20.83203125,0
20251112_163333,4-regular-graph-3-colored,8,fast,93870,4.9433,69627904,67996.0,66.40234375,93870
20251112_163406,4-regular-graph-3-colored,11,fast,58675201200,32.8759,106176512,103688.0,101.2578125,58675201200
20251112_163712,4-regular-graph-3-colored,14,fast,183659229959505300,186.0487,275099648,268652.0,262.35546875,183659229959505300
20251112_165058,4-regular-graph-3-colored,17,fast,1977199793733229843377600,825.847,916295680,894820.0,873.84765625,1977199793733229843377600
20251112_174835,4-regular-graph-3-colored,20,fast,59498979226291159957522107187200,3456.382,2596458496,2535604.0,2476.17578125,59498979226291159957522107187200
20251112_212235,4-regular-graph-3-colored,23,fast,4327353092966345307615437774141169114000,12840.2493,7595909120,7417880.0,7244.0234375,4327353092966345307615437774141169114000
20251113_013235,4-regular-graph-3-colored,26,fast,timeout,15000.4184,7037001728,6872072.0,6711.0078125,timeout
20251113_013236,4-regular-graph-3-colored,2,recursive,0,0.5388,20205568,19732.0,19.26953125,0
20251113_013236,4-regular-graph-3-colored,5,recursive,0,0.5606,20217856,19744.0,19.28125,0
20251113_013240,4-regular-graph-3-colored,8,recursive,93870,4.0802,113807360,111140.0,108.53515625,93870
20251113_013427,4-regular-graph-3-colored,11,recursive,58675201200,106.8466,1601085440,1563560.0,1526.9140625,58675201200
20251113_022109,4-regular-graph-3-colored,14,recursive,183659229959505300,2801.3545,24219291648,23651652.0,23097.31640625,183659229959505300
20251113_063111,4-regular-graph-3-colored,17,recursive,timeout,15002.7285,78876164096,77027504.0,75222.171875,timeout
20251113_063112,4-regular-graph-3-colored,2,dr,0,0.2392,16379904,15996.0,15.62109375,0
20251113_063112,4-regular-graph-3-colored,5,dr,0,0.2357,16392192,16008.0,15.6328125,0
20251113_063112,4-regular-graph-3-colored,8,dr,93870,0.2623,16359424,15976.0,15.6015625,93870
20251113_063114,4-regular-graph-3-colored,11,dr,58675201200,1.5708,24076288,23512.0,22.9609375,58675201200
20251113_063130,4-regular-graph-3-colored,14,dr,183659229959505300,16.4926,75350016,73584.0,71.859375,183659229959505300
20251113_063321,4-regular-graph-3-colored,17,dr,1977199793733229843377600,110.3261,122572800,119700.0,116.89453125,1977199793733229843377600
20251113_064200,4-regular-graph-3-colored,20,dr,59498979226291159957522107187200,519.6333,273371136,266964.0,260.70703125,59498979226291159957522107187200
20251113_071429,4-regular-graph-3-colored,23,dr,4327353092966345307615437774141169114000,1948.3592,728936448,711852.0,695.16796875,4327353092966345307615437774141169114000
20251113_085635,4-regular-graph-3-colored,26,dr,680975371249524811820217838721759945469482940000,6126.208,1662816256,1623844.0,1585.78515625,680975371249524811820217838721759945469482940000
20251113_130635,4-regular-graph-3-colored,29,dr,timeout,15000.3249,3233894400,3158100.0,3084.08203125,timeout
