timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20250729_100754,3-regular-graph,2,fast,0,0.1585,119377920,116580.0,113.84765625,completed
20250729_100754,3-regular-graph,5,fast,0,0.1554,119664640,116860.0,114.12109375,completed
20250729_100754,3-regular-graph,8,fast,19355,0.1557,119607296,116804.0,114.06640625,completed
20250729_100755,3-regular-graph,11,fast,0,0.2565,121266176,118424.0,115.6484375,completed
20250729_100755,3-regular-graph,14,fast,19506631814670,0.6592,121876480,119020.0,116.23046875,completed
20250729_100757,3-regular-graph,17,fast,0,2.0192,122454016,119584.0,116.78125,completed
20250729_100803,3-regular-graph,20,fast,976273961160363172131825,5.6457,123535360,120640.0,117.8125,completed
20250729_100817,3-regular-graph,23,fast,0,14.1591,124715008,121792.0,118.9375,completed
20250729_100850,3-regular-graph,26,fast,741227949070136911068308523257857500,32.5446,128360448,125352.0,122.4140625,completed
20250729_100958,3-regular-graph,29,fast,0,68.3031,127205376,124224.0,121.3125,completed
20250729_101209,3-regular-graph,32,fast,4532573680377522367192164237204303218669843240625,130.2101,129810432,126768.0,123.796875,completed
20250729_101610,3-regular-graph,35,fast,0,241.7441,132341760,129240.0,126.2109375,completed
20250729_102322,3-regular-graph,38,fast,150598737013294639385460224655232739963477260218861903139293750,431.6992,135872512,132688.0,129.578125,completed
20250729_103610,3-regular-graph,41,fast,0,767.8428,139755520,136480.0,133.28125,completed
20250729_105747,3-regular-graph,44,fast,20787160105170559255123186473857865004692934648358833872285279319489931409375,1296.8085,147288064,143836.0,140.46484375,completed
20250729_113310,3-regular-graph,47,fast,0,2123.105,152592384,149016.0,145.5234375,completed
20250729_122930,3-regular-graph,50,fast,9809363190072104777637714826830710839033499650301930609726610814510056926755044127889625000,3379.4313,157908992,154208.0,150.59375,completed
20250729_135943,3-regular-graph,53,fast,0,5413.6006,168157184,164216.0,160.3671875,completed
20250729_161734,3-regular-graph,56,fast,13649757231335872826536302104889991226020281939499806398429112589614541345399012838219392709320032462421875,8270.5239,176562176,172424.0,168.3828125,completed
20250729_194959,3-regular-graph,59,fast,0,12745.2455,193818624,189276.0,184.83984375,completed
20250730_010445,3-regular-graph,62,fast,49868118040142371024206260756010088871515177990729112466937809175049242027224770025808146684269234066704655922463389843750,18886.1192,213032960,208040.0,203.1640625,completed
20250730_061007,3-regular-graph,65,fast,ERROR,18321.5306,219996160,214840.0,209.8046875,timeout
20250730_061007,3-regular-graph,2,dr,0,0.105,119324672,116528.0,113.796875,completed
20250730_061007,3-regular-graph,5,dr,0,0.1053,119312384,116516.0,113.78515625,completed
20250730_061008,3-regular-graph,8,dr,19355,0.1051,119312384,116516.0,113.78515625,completed
20250730_061008,3-regular-graph,11,dr,0,0.1048,119312384,116516.0,113.78515625,completed
20250730_061008,3-regular-graph,14,dr,19506631814670,0.1051,119316480,116520.0,113.7890625,completed
20250730_061008,3-regular-graph,17,dr,0,0.1048,119324672,116528.0,113.796875,completed
20250730_061008,3-regular-graph,20,dr,976273961160363172131825,0.155,123883520,120980.0,118.14453125,completed
20250730_061009,3-regular-graph,23,dr,0,0.2059,123904000,121000.0,118.1640625,completed
20250730_061009,3-regular-graph,26,dr,741227949070136911068308523257857500,0.2563,124203008,121292.0,118.44921875,completed
20250730_061009,3-regular-graph,29,dr,0,0.3066,123883520,120980.0,118.14453125,completed
20250730_061010,3-regular-graph,32,dr,4532573680377522367192164237204303218669843240625,0.3567,124231680,121320.0,118.4765625,completed
20250730_061010,3-regular-graph,35,dr,0,0.4067,123961344,121056.0,118.21875,completed
20250730_061011,3-regular-graph,38,dr,150598737013294639385460224655232739963477260218861903139293750,0.5582,124424192,121508.0,118.66015625,completed
20250730_061012,3-regular-graph,41,dr,0,0.6592,124354560,121440.0,118.59375,completed
20250730_061012,3-regular-graph,44,dr,20787160105170559255123186473857865004692934648358833872285279319489931409375,0.8605,127328256,124344.0,121.4296875,completed
20250730_061013,3-regular-graph,47,dr,0,0.9108,124260352,121348.0,118.50390625,completed
20250730_061015,3-regular-graph,50,dr,9809363190072104777637714826830710839033499650301930609726610814510056926755044127889625000,1.1125,125853696,122904.0,120.0234375,completed
20250730_061016,3-regular-graph,53,dr,0,1.2633,125394944,122456.0,119.5859375,completed
20250730_061018,3-regular-graph,56,dr,13649757231335872826536302104889991226020281939499806398429112589614541345399012838219392709320032462421875,1.5655,126644224,123676.0,120.77734375,completed
20250730_061019,3-regular-graph,59,dr,0,1.7169,126291968,123332.0,120.44140625,completed
20250730_061022,3-regular-graph,62,dr,49868118040142371024206260756010088871515177990729112466937809175049242027224770025808146684269234066704655922463389843750,2.1193,129515520,126480.0,123.515625,completed
20250730_061024,3-regular-graph,65,dr,0,2.372,128921600,125900.0,122.94921875,completed
20250730_061027,3-regular-graph,68,dr,435608022862726852872146761755404030084079212234014767598802947998525430199411293132432673325379751745551418664461651562778482854537890625,2.6743,128786432,125768.0,122.8203125,completed
